,File ID,Fault type,Fault resistance,Incidence angle,Fault location,Fault distance,Pen,Feature 0,Feature 1,Feature 2
0,280,4,0.001,0.1,1,0.0,10,0.014520391845369152,3.2203822271299553e-06,1.9971300406568156e-06
1,311,4,0.001,45.1,1,0.0,10,0.0174726557227917,4.002593310734481e-06,2.498373194676684e-06
2,342,4,0.001,90.1,1,0.0,10,0.018702003324625883,4.359064074755469e-06,2.7311574426280785e-06
3,1210,4,10.0,0.1,1,0.0,10,0.07326920482698797,4.666791146027363e-06,1.6083258225539337e-06
4,1241,4,10.0,45.1,1,0.0,10,0.06107180286655394,6.2900328032333495e-06,5.083361114265014e-07
5,1272,4,10.0,90.1,1,0.0,10,0.07358478266447586,3.899809425899483e-06,6.801442505192988e-07
6,2140,4,25.0,0.1,1,0.0,10,0.08963669542400116,7.176582221150481e-06,1.947947482113461e-06
7,2171,4,25.0,45.1,1,0.0,10,0.09006843070000319,8.240366026748047e-06,2.6845573376832365e-06
8,2202,4,25.0,90.1,1,0.0,10,0.07581373222192911,1.204079686626469e-05,2.422647501690734e-07
9,3070,4,40.0,0.1,1,0.0,10,0.017245725526401214,6.4527185761566135e-06,2.4069192140191034e-06
10,3101,4,40.0,45.1,1,0.0,10,0.01633151703170173,5.980147042402569e-06,2.0803551589717045e-06
11,3132,4,40.0,90.1,1,0.0,10,0.017009518928660337,6.427614615795803e-06,2.3429704979790586e-06
12,4000,4,50.0,0.1,1,0.0,10,0.08855139719056819,5.339491465036548e-06,2.0378145348014967e-06
13,4031,4,50.0,45.1,1,0.0,10,0.08882288454498197,5.621845538753508e-06,1.9538161946396877e-06
14,4062,4,50.0,90.1,1,0.0,10,0.08812773750427288,4.544686542167336e-06,1.668066368025471e-06
15,281,4,0.001,0.1,2,1760.3,10,0.11362682305999428,2.9052803507983307e-06,7.050151028377289e-07
16,312,4,0.001,45.1,2,1760.3,10,0.11390157169765357,3.263064823552223e-06,8.263526918974466e-07
17,343,4,0.001,90.1,2,1760.3,10,0.11393708175930874,3.4558063909980074e-06,7.002126965271202e-07
18,1211,4,10.0,0.1,2,1760.3,10,0.0274463256303145,7.100410748749139e-06,4.337909404171671e-06
19,1242,4,10.0,45.1,2,1760.3,10,0.027171030399718372,7.127594715133748e-06,4.2725685771070745e-06
20,1273,4,10.0,90.1,2,1760.3,10,0.02700103282700571,7.195478157364227e-06,4.398323007123953e-06
21,2141,4,25.0,0.1,2,1760.3,10,0.09528163216943963,3.7561536358164637e-06,2.135243595098469e-06
22,2172,4,25.0,45.1,2,1760.3,10,0.0952430123949869,3.738088626003809e-06,2.138795854742707e-06
23,2203,4,25.0,90.1,2,1760.3,10,0.09520981108257533,3.790788437681532e-06,2.1363118336011772e-06
24,3071,4,40.0,0.1,2,1760.3,10,0.10908731253406438,5.340172941486626e-06,5.426683760519873e-07
25,3102,4,40.0,45.1,2,1760.3,10,0.11197444259198816,3.834088015765921e-06,6.085138964138461e-07
26,3133,4,40.0,90.1,2,1760.3,10,0.1121346148810802,3.866881657998912e-06,6.601000576093868e-07
27,4001,4,50.0,0.1,2,1760.3,10,1.6470964040443635e-06,8.597760035830477e-10,3.688008269449268e-10
28,4032,4,50.0,45.1,2,1760.3,10,0.013942213823822852,6.476624225269918e-06,2.7584541276514137e-06
29,4063,4,50.0,90.1,2,1760.3,10,0.008768465205920669,5.0977402922006515e-06,2.5779256504546127e-06
30,282,4,0.001,0.1,3,3520.7,10,0.020626937312495576,4.858734817580359e-06,3.100992926887011e-06
31,313,4,0.001,45.1,3,3520.7,10,1.179742747058304e-05,2.492116555367082e-09,1.555706492229102e-09
32,344,4,0.001,90.1,3,3520.7,10,0.02947736670381467,9.631642541422145e-06,2.5674326146542433e-06
33,1212,4,10.0,0.1,3,3520.7,10,0.09264005425679903,2.666199906837211e-06,1.560504610675703e-06
34,1243,4,10.0,45.1,3,3520.7,10,0.09265990220670714,2.709278433772055e-06,1.5652358093067564e-06
35,1274,4,10.0,90.1,3,3520.7,10,1.8627004172396962e-05,3.984648496309666e-09,2.455930799058002e-09
36,2142,4,25.0,0.1,3,3520.7,10,0.1148286016579641,1.9214856526133787e-06,7.691687377607058e-07
37,2173,4,25.0,45.1,3,3520.7,10,0.11485493431086076,1.9070192229417697e-06,7.63582692385226e-07
38,2204,4,25.0,90.1,3,3520.7,10,0.114872375904483,1.898201341111727e-06,7.594439632194992e-07
39,3072,4,40.0,0.1,3,3520.7,10,0.0223761528998219,5.56440903143527e-06,3.5429893880209215e-06
40,3103,4,40.0,45.1,3,3520.7,10,0.022405653581695266,5.5742731676304414e-06,3.5497349426131748e-06
41,3134,4,40.0,90.1,3,3520.7,10,0.022392144676667013,5.501106447254873e-06,3.5484873145869688e-06
42,4002,4,50.0,0.1,3,3520.7,10,0.09362432148323153,3.1673297348156582e-06,1.8542460906219872e-06
43,4033,4,50.0,45.1,3,3520.7,10,0.09362566003819965,3.2075560789454206e-06,1.8537600852901085e-06
44,4064,4,50.0,90.1,3,3520.7,10,0.0936002505706118,3.15502139484369e-06,1.8470065451200178e-06
45,284,4,0.001,0.1,5,4000.5,10,0.0923735376051273,2.528251818909917e-06,1.4605269991391445e-06
46,315,4,0.001,45.1,5,4000.5,10,0.08555736083713306,1.0629188579146329e-06,5.98813398461766e-07
47,346,4,0.001,90.1,5,4000.5,10,0.09136147192659337,2.0558196501856944e-06,1.2029226706007412e-06
48,1214,4,10.0,0.1,5,4000.5,10,0.11461065483186818,2.1346951272340037e-06,8.505446633356799e-07
49,1245,4,10.0,45.1,5,4000.5,10,0.11471415654369546,2.072519996671446e-06,8.242665996493787e-07
50,1276,4,10.0,90.1,5,4000.5,10,0.10918590218461739,4.9963408663319655e-06,2.04737169306802e-06
51,2144,4,25.0,0.1,5,4000.5,10,0.022760566926174806,5.641107784959514e-06,3.6477195603123354e-06
52,2175,4,25.0,45.1,5,4000.5,10,0.022695289684170603,5.688406726286652e-06,3.630036256304876e-06
53,2206,4,25.0,90.1,5,4000.5,10,0.022632869991871706,5.6673183208654656e-06,3.615565462783724e-06
54,3074,4,40.0,0.1,5,4000.5,10,0.09321024273885921,2.943693540171651e-06,1.7229844857744448e-06
55,3105,4,40.0,45.1,5,4000.5,10,0.09352767408786206,3.1430858398058617e-06,1.8164243315534866e-06
56,3136,4,40.0,90.1,5,4000.5,10,0.09357133192260256,3.126383644199876e-06,1.8301427064884337e-06
57,4004,4,50.0,0.1,5,4000.5,10,0.11153904717029187,3.8895414149975984e-06,1.5755148734689103e-06
58,4035,4,50.0,45.1,5,4000.5,10,0.11352307078094317,2.843496790504323e-06,1.145100854348053e-06
59,4066,4,50.0,90.1,5,4000.5,10,0.11434399765402253,2.3266213202767817e-06,9.301492022081058e-07
60,285,4,0.001,0.1,6,4309.7,10,0.021435329244201745,5.159814720193695e-06,3.2584769740704434e-06
61,316,4,0.001,45.1,6,4309.7,10,0.02168985282738097,5.316992199501674e-06,3.3723416782706153e-06
62,347,4,0.001,90.1,6,4309.7,10,0.021687506681990636,5.3174718740956645e-06,3.372783726123085e-06
63,1215,4,10.0,0.1,6,4309.7,10,0.09270078828757475,3.067898884423175e-06,1.7939681608800323e-06
64,1246,4,10.0,45.1,6,4309.7,10,0.0927757930856015,3.15226657235746e-06,1.822018665876206e-06
65,1277,4,10.0,90.1,6,4309.7,10,0.09421560470186004,3.5161193682902795e-06,2.0326153138829376e-06
66,2145,4,25.0,0.1,6,4309.7,10,0.11636859215494344,9.670225558777309e-07,3.7831980729412383e-07
67,2176,4,25.0,45.1,6,4309.7,10,0.1163678610214534,9.593064267864738e-07,3.7855385517741017e-07
68,2207,4,25.0,90.1,6,4309.7,10,0.11637096646565351,9.6532408947779e-07,3.775751241672498e-07
69,3075,4,40.0,0.1,6,4309.7,10,0.015825042074939503,3.4293758997860217e-06,2.1522380792008024e-06
70,3106,4,40.0,45.1,6,4309.7,10,0.01603797027584244,3.483897466557955e-06,2.1874671454244134e-06
71,3137,4,40.0,90.1,6,4309.7,10,0.015886845265756806,3.4925565203085936e-06,2.1632341754513583e-06
72,4005,4,50.0,0.1,6,4309.7,10,0.06567415890348204,6.178657637801007e-06,4.5150701586638185e-07
73,4036,4,50.0,45.1,6,4309.7,10,0.06739256589018808,5.868300651746449e-06,2.7887501220875686e-07
74,4067,4,50.0,90.1,6,4309.7,10,0.0682382823273322,5.696211801130955e-06,2.1525065861911737e-07
75,287,4,0.001,0.1,8,4059.2,10,0.08972419802049705,5.338362783904397e-06,1.875734459804459e-06
76,318,4,0.001,45.1,8,4059.2,10,0.08979740239251936,5.434586100549433e-06,1.78103641763954e-06
77,349,4,0.001,90.1,8,4059.2,10,0.08948885604224228,5.058959440866483e-06,1.7557151429822207e-06
78,1217,4,10.0,0.1,8,4059.2,10,0.11421642281029429,2.5726492194568333e-06,6.463142286226397e-07
79,1248,4,10.0,45.1,8,4059.2,10,0.11435438094801821,2.799167313087431e-06,6.90085302280033e-07
80,1279,4,10.0,90.1,8,4059.2,10,0.11437111223516642,2.972551976404409e-06,5.908975025824364e-07
81,2147,4,25.0,0.1,8,4059.2,10,0.02598363511457846,6.377716815771639e-06,3.993335897720413e-06
82,2178,4,25.0,45.1,8,4059.2,10,0.025949905430082933,6.597217112730655e-06,3.999991868030043e-06
83,2209,4,25.0,90.1,8,4059.2,10,0.025671881583227165,6.526575424947103e-06,4.046427436097775e-06
84,3077,4,40.0,0.1,8,4059.2,10,0.09498966056094904,3.5515318815240916e-06,2.056784636958874e-06
85,3108,4,40.0,45.1,8,4059.2,10,0.0949706739064488,3.5913209368847026e-06,2.0607517829453976e-06
86,3139,4,40.0,90.1,8,4059.2,10,0.09494158383245364,3.602799524218753e-06,2.0698365828487537e-06
87,4007,4,50.0,0.1,8,4059.2,10,0.11132605734035578,3.988512051145695e-06,5.710691980991781e-07
88,4038,4,50.0,45.1,8,4059.2,10,0.1128567807579304,3.183847149355168e-06,4.901577782496508e-07
89,4069,4,50.0,90.1,8,4059.2,10,0.11294012146916524,3.1792100149204543e-06,4.798991131863227e-07
90,280,4,0.001,0.1,1,0.0,50,0.00907444811183265,2.8136343647223516e-06,2.0802514336142655e-06
91,311,4,0.001,45.1,1,0.0,50,0.011434752503978525,3.558408105274291e-06,2.5585446058444318e-06
92,342,4,0.001,90.1,1,0.0,50,0.012407524415706918,3.856682235183382e-06,2.7704336678918148e-06
93,1210,4,10.0,0.1,1,0.0,50,0.07186341132222258,4.646181340010721e-06,1.6030965818696963e-06
94,1241,4,10.0,45.1,1,0.0,50,0.058182370986414426,6.17205066468706e-06,5.1147986891099e-07
95,1272,4,10.0,90.1,1,0.0,50,0.07043138072227165,3.8440411106595534e-06,6.900045893666997e-07
96,2140,4,25.0,0.1,1,0.0,50,0.08839926248610327,7.0479030232963476e-06,1.9239355572475573e-06
97,2171,4,25.0,45.1,1,0.0,50,0.08882543375693278,8.143166420140965e-06,2.651186449868912e-06
98,2202,4,25.0,90.1,1,0.0,50,0.07523465811083743,1.1680786518339215e-05,2.514578758989071e-07
99,3070,4,40.0,0.1,1,0.0,50,0.015532418391387552,6.265242718869508e-06,2.3738587801250913e-06
100,3101,4,40.0,45.1,1,0.0,50,0.01460156008164416,5.7699780314276765e-06,2.0518882100512595e-06
101,3132,4,40.0,90.1,1,0.0,50,0.015302297405983906,6.212397672920511e-06,2.3110389844878033e-06
102,4000,4,50.0,0.1,1,0.0,50,0.08712626104703032,5.280967817222777e-06,2.015248202948836e-06
103,4031,4,50.0,45.1,1,0.0,50,0.08739377002400486,5.587552709375206e-06,1.932937746295472e-06
104,4062,4,50.0,90.1,1,0.0,50,0.08670901998292671,4.502144357099514e-06,1.6497713824873675e-06
105,281,4,0.001,0.1,2,1760.3,50,0.11214763890646105,2.8420500167716456e-06,6.902134749634603e-07
106,312,4,0.001,45.1,2,1760.3,50,0.11241608323504765,3.1735828931558266e-06,8.094364972274752e-07
107,343,4,0.001,90.1,2,1760.3,50,0.11245123416582611,3.362871307553318e-06,6.863056503200972e-07
108,1211,4,10.0,0.1,2,1760.3,50,0.025570648924567757,6.860955785736565e-06,4.299996234813894e-06
109,1242,4,10.0,45.1,2,1760.3,50,0.02529651485002393,6.8675620776555346e-06,4.2357268627867185e-06
110,1273,4,10.0,90.1,2,1760.3,50,0.025140734457872377,7.019687468541824e-06,4.357661663849116e-06
111,2141,4,25.0,0.1,2,1760.3,50,0.09372933535730935,3.7061002575400178e-06,2.1079252723995323e-06
112,2172,4,25.0,45.1,2,1760.3,50,0.09369216627016369,3.6419055711703957e-06,2.1122132487550126e-06
113,2203,4,25.0,90.1,2,1760.3,50,0.09365607337062938,3.685476294860904e-06,2.1095524017868133e-06
114,3071,4,40.0,0.1,2,1760.3,50,0.10761573069889976,5.220267208944332e-06,5.397214137817655e-07
115,3102,4,40.0,45.1,2,1760.3,50,0.11043962795263776,3.7894633494390263e-06,6.097237862079042e-07
116,3133,4,40.0,90.1,2,1760.3,50,0.11059866309817108,3.824509737426658e-06,6.624508818011058e-07
117,4001,4,50.0,0.1,2,1760.3,50,1.8868367158631403e-06,9.330425000671233e-10,3.9121638505459764e-10
118,4032,4,50.0,45.1,2,1760.3,50,0.014730103859636847,6.40551128279138e-06,2.6877239578635286e-06
119,4063,4,50.0,90.1,2,1760.3,50,0.009681404550128503,5.486269596264829e-06,2.5968292105383925e-06
120,282,4,0.001,0.1,3,3520.7,50,0.01873765045065491,4.710907922689554e-06,3.0598584472512027e-06
121,313,4,0.001,45.1,3,3520.7,50,1.1584038569689551e-05,2.474731420608834e-09,1.52558113413365e-09
122,344,4,0.001,90.1,3,3520.7,50,0.02874769618701098,9.499382008176875e-06,2.5373607380664007e-06
123,1212,4,10.0,0.1,3,3520.7,50,0.09196899800908646,2.6058558311839483e-06,1.5053979363836235e-06
124,1243,4,10.0,45.1,3,3520.7,50,0.09198955641368524,2.615155337588587e-06,1.5107837344177987e-06
125,1274,4,10.0,90.1,3,3520.7,50,1.837772199969379e-05,3.8813193877007485e-09,2.4268716510848325e-09
126,2142,4,25.0,0.1,3,3520.7,50,0.1131081381149324,1.943442561111434e-06,7.76766798350484e-07
127,2173,4,25.0,45.1,3,3520.7,50,0.11313408962229653,1.945093074858055e-06,7.711035620942819e-07
128,2204,4,25.0,90.1,3,3520.7,50,0.11315060981901234,1.9364851069951112e-06,7.671042679181969e-07
129,3072,4,40.0,0.1,3,3520.7,50,0.020495002930486086,5.331244683497739e-06,3.501270882035151e-06
130,3103,4,40.0,45.1,3,3520.7,50,0.020524764001628455,5.407607403131001e-06,3.506194399948829e-06
131,3134,4,40.0,90.1,3,3520.7,50,0.02051140443626047,5.403292534661806e-06,3.503193007699012e-06
132,4002,4,50.0,0.1,3,3520.7,50,0.09290917049255716,3.0513769031415505e-06,1.786233866728403e-06
133,4033,4,50.0,45.1,3,3520.7,50,0.09291030535159002,3.0517132399682868e-06,1.7864690160011139e-06
134,4064,4,50.0,90.1,3,3520.7,50,0.09288437987001412,3.03895560926947e-06,1.7788889545787734e-06
